132,7515.01,19.0341,0.19063,1.1378,0.179155,0.227414,0.295066,0.468775,0.398503,1365.48
107,1082.55,19.5421,0.542595,1.12927,0.183428,0.0948259,0.0398662,0.673455,0.110148,431.817
42,107.579,10.0952,1.10648,1.4106,0.251485,-0.000583234,-0.0589272,0.0506354,0.462694,506.558
106,623.122,11.4245,0.648026,0.981135,0.133663,0.0385879,-0.00523769,0.21069,0.0903523,584.472
85,679.18,11.5647,0.813203,1.40878,0.173285,0.111432,0.061823,0.289836,0.293954,314.232
137,8239.92,18.219,0.187289,0.934077,0.19875,0.167266,0.0601947,0.704871,0.0575446,1763.43
43,138.085,47.4419,1.25934,1.8662,0.384075,0.234831,-0.033648,0.854444,0.238768,902.041
135,6766.6,13.537,0.209694,1.21847,0.273578,0.292643,0.156079,0.653116,0.306914,1440.94
119,2281.59,22.3571,0.557092,1.8864,0.604784,0.772885,0.355512,0.380215,0.655421,1651.07
73,258.329,30.5411,2.72391,2.18522,1.29658,-1.91761,-1.97953,0.466731,0.42986,1513.86
17,36.2259,9.41176,2.90954,2.26068,2.25408,-4.76441,-4.51783,0.673124,0.277989,1229.58
136,10844.5,26.3897,0.110325,1.18264,0.243919,0.226366,0.135039,0.431775,0.650621,1562.3
113,2310.79,24.4735,0.34103,1.53299,0.241724,0.290596,0.2819,0.818952,0.363816,526.015
105,1412.47,10.7476,0.533253,1.69236,0.354386,0.516531,0.5247,0.805696,0.424471,442.629
79,194.967,9.44304,2.00826,2.01097,0.336083,-0.0812633,-0.126551,0.616532,0.25351,1233.16
133,4062.89,12.9474,0.189802,1.05,0.195316,0.185418,0.107143,0.673495,0.234368,795.973
123,2095.3,11.6463,0.18994,1.45596,0.4172,0.554111,0.39988,0.98702,0.626527,1607.02
130,2139.55,11.3423,0.466068,1.5039,0.405563,0.551631,0.412665,0.850939,0.438262,1139.55
126,4031,13.4127,0.41172,1.67967,0.207838,0.268748,0.325236,0.981212,0.489097,893.85
125,4912.63,11.78,0.437814,1.9944,0.353459,0.520414,0.627035,0.665384,0.347112,1843.77
58,315.752,14.0862,0.940573,1.6406,0.368535,0.419152,0.271622,0.800003,0.234269,1518.71
137,7471.34,14.8832,0.278593,0.764363,0.0963372,0.0450099,0.00672758,0.0537122,0.0936333,1895.84
27,235.609,24.9815,1.30096,1.92156,0.761541,-0.25379,-0.942823,0.288702,0.585751,1622.09
125,1256.55,31.892,0.713674,1.41189,0.274963,0.207895,0.0611317,0.976915,0.168933,812.997
81,290.174,10.5494,1.51381,1.91728,0.571166,-0.0692599,-0.339114,0.391148,0.483783,1081.7
121,3809.47,13.1033,0.345106,1.83229,0.355276,0.552315,0.709485,0.814734,0.471595,1301.52
86,508.301,16.064,1.04858,1.75914,0.452794,0.127842,-0.1747,0.858057,0.407926,752.391
129,2639.47,13.2636,0.317254,1.7773,0.563518,0.908554,0.741689,0.44818,0.820737,1291.72
136,5679.62,14.3419,0.269934,0.974607,0.125052,0.0903882,0.0331552,0.458177,0.0465849,1628.18
129,4176.71,13.8721,0.075047,1.16496,0.323201,0.304973,0.0518694,0.829845,0.317078,863.719
60,343.132,37.8417,0.987338,1.52239,0.421284,0.0479111,-0.10944,0.457844,0.269233,1135.52
126,2090.6,17.9683,0.326497,1.08456,0.175418,0.189321,0.17893,0.463911,0.296921,442.865
134,4646.03,14.8097,0.154836,0.688199,0.105024,0.0548183,0.000836596,0.0515626,0.172676,986.905
45,104.434,8.95556,1.56204,1.94105,0.320451,0.025676,-0.107173,0.887299,0.307578,1897.19
133,2934.57,14.1692,0.321865,0.91851,0.122926,0.0801118,0.0306023,0.0754825,0.287637,1240.98
68,304.203,25.5074,1.32153,1.75584,0.406786,0.00930047,-0.187956,0.700441,0.281254,1181.76
108,781.683,27.3565,0.982997,1.68028,0.493538,0.357184,-0.0622345,0.468056,0.448719,1220.85
134,4297.44,12.4328,0.23599,1.40653,0.334523,0.442801,0.386317,0.778127,0.578512,1378.16
134,4755.67,11.1119,0.120233,1.33006,0.549625,0.743838,0.380354,0.976485,0.469627,779.256
92,363.106,15.6087,2.45982,2.24514,0.478417,-0.521154,-0.0199774,0.566545,0.344626,1716.15
131,2514.62,12.729,0.553113,1.12968,0.158354,0.0683003,0.0308003,0.393547,0.219117,1425.06
118,1820.39,14.3559,0.620538,1.26658,0.244806,0.139613,0.0223963,0.34485,0.200495,901.125
37,58.4868,10.9459,0.736871,0.918304,0.130214,0.013656,-0.025936,0.0778059,0.123049,1885.4
90,344.05,16.6389,1.09833,1.32009,0.17445,0.00874789,-0.0240121,0.185777,0.102668,757.878
109,1840.93,12.7844,0.0321839,1.84769,0.838354,1.55603,1.28072,0.659071,0.972908,638.673
19,28.2863,109.895,1.58959,1.73919,0.354129,-0.0668231,-0.129193,0.634602,0.179616,127.831
113,984.492,10.885,0.764582,1.57913,0.353655,0.407229,0.253357,0.402512,0.560696,1720.8
54,182.297,9.62037,1.41932,1.86408,0.379861,0.0666845,-0.155678,0.586672,0.173176,175.407
118,4650.42,12.4237,0.116838,1.40948,0.308808,0.331712,0.19279,0.97891,0.532649,665.536
135,7077.8,13.4407,0.187483,0.808773,0.144353,0.0967578,0.0203354,0.0786366,0.603894,1393.41
129,2173.04,12.686,0.209079,0.781759,0.180152,0.122656,0.00366983,0.268933,0.184135,372.714
103,505.041,11.4466,1.29992,1.75899,0.54724,-0.0411279,-0.351444,0.407625,0.491939,1691.5
89,1086.86,10.0787,0.753696,1.93752,0.496281,0.342793,-0.00370831,0.823397,0.536335,797.093
89,382.786,21.6236,0.359899,0.798721,0.109057,0.069375,0.0210117,0.0305377,0.603157,241.48
66,286.425,9.54545,1.31661,1.90759,0.612999,-0.259594,-0.483911,0.773983,0.412149,383.256
113,1090.24,18.8363,0.557676,1.14428,0.193459,0.14694,0.0560273,0.540276,0.118366,1202.94
112,1972.57,17.7902,0.346666,1.59182,0.338089,0.460192,0.441719,0.910149,0.798875,464.864
23,39.6317,10.5652,1.93126,1.87256,0.342481,-0.106754,-0.145788,0.353894,0.176034,1842.9
25,56.2883,7.08,1.73834,1.90256,0.311395,0.00287247,-0.10249,0.534052,0.167572,1008.89
126,1374.25,29.3571,0.444135,1.10328,0.194069,0.149363,0.105293,0.512331,0.213111,251.444
31,45.3677,94.371,2.20644,2.03898,0.433335,-0.358638,-0.128918,0.780244,0.229174,1325.85
32,104.758,9.4375,1.87306,2.01903,0.191692,-0.0523785,-0.0424882,0.396339,0.0488495,1404.71
116,3160.1,13.7414,0.348395,1.2375,0.153,0.136676,0.0935747,0.463576,0.14074,787.018
112,1151.62,28.5402,1.25376,1.7974,0.663312,0.0912769,-0.471456,0.306484,0.592173,1696.45
133,3995.09,15.297,0.33173,1.209,0.23183,0.229197,0.116593,0.74428,0.083695,1261.9
72,275.54,34.9167,2.2841,2.22324,0.990459,-1.26287,-1.13501,0.388555,0.394373,693.623
79,746.018,11.4494,0.447833,1.42675,0.249988,0.276725,0.255531,0.495813,0.20909,741.587
59,456.659,10.7458,0.602312,1.34739,0.221096,0.226646,0.17777,0.33663,0.341836,146.808
130,2113.25,12.8462,0.63317,1.09864,0.153909,0.0805683,0.0196187,0.214551,0.113054,1190.4
128,8975.94,14.1758,0.141279,1.30428,0.168572,0.16481,0.134762,0.948356,0.223232,1612.57
65,286.04,10.1846,1.76854,2.12486,1.26783,-1.40623,-2.7233,0.339765,0.887148,923.724
79,392.882,27.8608,0.906394,1.83603,0.606311,0.321022,-0.241473,0.656078,0.476855,861.533
126,1937.88,11.7262,0.286475,1.07053,0.230136,0.184408,0.0376862,0.328512,0.593211,320.052
124,3217.41,17.5927,0.4402,1.5479,0.191971,0.25002,0.325915,0.725399,0.352586,1778.29
136,5793.73,13.9559,0.170615,0.906222,0.140014,0.116602,0.0640026,0.593311,0.0361205,1622.83
117,1772.72,12.6709,0.675311,1.67852,0.476253,0.396792,0.089829,0.513853,0.392048,1518.96
129,3349.06,13.655,0.151216,0.848941,0.130321,0.084786,0.0162339,0.189636,0.220662,594.659
136,5031.08,12.5809,0.342759,1.26038,0.223498,0.241412,0.19866,0.608728,0.365176,1197.37
85,724.908,47.6353,1.34002,2.02305,0.733579,-0.298782,-0.868895,0.73261,0.457204,229.687
135,4882.45,12.937,0.54022,1.58908,0.402917,0.500906,0.352632,0.438382,0.826517,1890.19
112,2382.87,12.9598,0.285513,1.36762,0.236064,0.283693,0.293726,0.870291,0.334617,346.549
134,4716.19,13.0784,0.237955,0.927612,0.165365,0.113694,0.0140797,0.281124,0.300405,960.33
133,3242.78,11.0902,0.167992,1.20251,0.38029,0.390026,0.0810874,0.570469,0.642677,508.576
28,109.425,9.76786,0.801818,1.40922,0.202207,0.229018,0.221365,0.912114,0.127738,119.803
113,2546.64,12.4912,0.176893,1.9062,0.586489,1.04479,1.14431,0.779368,0.778223,958.003
16,26.946,67.0312,1.05634,1.25809,0.188333,0.0051691,-0.0303844,0.11432,0.315099,506.682
79,220.21,11.1076,1.07878,1.39108,0.282425,0.0617911,-0.0771708,0.669417,0.0639921,1165.07
136,11259.5,13.6949,0.0998773,0.903657,0.189592,0.159262,0.0760405,0.252512,0.550685,1999.83
109,741.997,10.656,1.37135,1.84867,0.497069,-0.0544508,-0.234282,0.624885,0.236512,1166.29
44,136.985,19.0682,1.86665,1.87593,1.28246,-1.84206,-1.73544,0.362465,0.634951,309.587
133,2473.53,13.4173,0.495747,1.02763,0.143108,0.0949445,0.0361483,0.394016,0.0405782,1970.15
74,585.522,12.1554,0.746179,2.05478,0.548834,0.610012,0.310114,0.532477,0.493435,1591.8
95,698.659,10.3947,0.385979,1.14558,0.231068,0.230649,0.146108,0.968091,0.239054,118.685
107,1030.85,12.2196,0.465763,1.17128,0.157451,0.112795,0.0490079,0.703398,0.0396382,468.257
130,6494.25,17.5577,0.200298,1.76749,0.377709,0.627689,0.771894,0.314576,0.965787,1773.19
135,7176.99,12.8519,0.203557,1.12338,0.209469,0.203337,0.122082,0.464021,0.474856,1308.99
126,2344.83,17.373,0.580516,1.51667,0.26898,0.263263,0.173514,0.856326,0.161334,917.729
135,5352.08,12.0741,0.181126,1.05638,0.338407,0.337787,0.100696,0.368485,0.570894,848.856
106,672.792,10.2925,0.698951,1.11901,0.118151,0.0771797,0.0434889,0.166945,0.331282,220.81
40,93.3168,9.25,2.02392,1.93152,0.941223,-1.14277,-0.695023,0.325256,0.610262,1498.87
117,3756.57,20.6624,0.310263,1.68118,0.258795,0.403119,0.553734,0.896347,0.337106,1320.97
113,969.985,28.3894,0.246919,0.979645,0.312667,0.259796,-0.0355782,0.974048,0.227391,150.543
92,525.092,11.712,1.10989,1.67688,0.507863,-0.0633689,-0.231204,0.579053,0.399316,556.549
77,778.581,10.6753,0.447719,1.71927,0.37298,0.606754,0.684101,0.354075,0.642849,925.812
123,805.308,25.0407,0.267391,0.821672,0.288326,0.232418,-0.0259789,0.387389,0.226763,129.988
128,3510.62,13.0547,0.373094,1.07182,0.159374,0.115145,0.0365819,0.438911,0.218141,616.953
126,1633.91,10.6548,0.331683,0.935125,0.204418,0.152337,0.0045622,0.579778,0.0541205,389.542
112,1888.35,25.0491,0.387151,1.23336,0.17938,0.154966,0.0951325,0.513946,0.136847,1939.71
127,1280.2,11.9646,1.15281,1.79354,0.522136,0.267089,-0.213965,0.46521,0.727856,1450.66
130,4264.28,13.4885,0.320833,1.32559,0.223058,0.219966,0.179322,0.164334,0.73529,1751.13
135,7800.88,13.0556,0.319101,1.09619,0.202001,0.202964,0.157881,0.311035,0.577046,1550.51
130,3865.29,11.5692,0.0467254,1.06236,0.444813,0.412725,-0.112813,0.908884,0.305734,637.45
134,6210.84,12.194,0.0587669,0.814534,0.306964,0.235466,-0.0643277,0.522446,0.162514,1189.42
135,8300.21,13.0074,0.220874,1.32939,0.316595,0.387402,0.303815,0.561014,0.608188,1975.94
91,479.132,31.9341,0.653699,1.07028,0.134654,0.0851085,0.0373506,0.15019,0.461243,207.418
113,687.067,11.9381,1.37164,1.77887,0.508713,0.0955464,-0.286391,0.485364,0.611558,1516.7
86,326.543,31.3372,0.855673,1.43121,0.19068,0.160132,0.103674,0.450697,0.245038,1722.23
37,59.0165,18.5135,1.88291,1.8483,0.328238,-0.0972911,-0.130093,0.924038,0.230423,590.123
127,1833.86,10.9961,0.652405,1.93058,0.560914,0.776581,0.430169,0.898744,0.63347,978.148
64,281.971,9.51562,0.836847,1.47203,0.418777,0.408584,0.209084,0.229628,0.373963,814.94
119,2918.49,12.1218,0.44935,1.4238,0.213952,0.203014,0.161596,0.957034,0.280162,1820.52
135,8763.3,13.9889,0.342205,1.29187,0.184581,0.191596,0.139314,0.69283,0.185632,1934.11
119,908.023,10.3361,1.00476,1.48372,0.309693,0.192352,-0.0154428,0.702618,0.137159,1556.95
133,4766.15,12.2481,0.259982,1.10756,0.196138,0.176759,0.0815836,0.765054,0.213466,890.549
131,4221.23,13.0191,0.434417,1.69106,0.328476,0.478084,0.587904,0.829866,0.554837,1843.45
121,1704.44,11.0826,0.387755,1.27231,0.218015,0.224938,0.175514,0.640995,0.479623,264.604
68,364.362,10.7941,1.87177,2.04564,0.690769,-0.58878,-0.574387,0.567773,0.335279,1194.07
13,26.2708,13.6923,0.964017,1.14106,0.0715037,-0.00690554,0.00526803,0.102598,0.0167284,1306.9
133,2832.7,13.1729,0.450747,0.867724,0.144091,0.0751753,0.0114012,0.107086,0.257789,899.784
135,5561.81,12.4259,0.270484,1.35144,0.351064,0.448684,0.331194,0.918633,0.451719,1809.56
79,481.318,19.0633,1.6049,1.98963,0.430475,-0.182319,-0.232986,0.700392,0.403733,1794.81
78,1400.81,8.64744,0.629201,2.0293,0.441443,0.403223,0.302322,0.340615,0.69432,406.278
123,1007.63,16.4268,0.913694,1.79047,0.405498,0.416048,0.142838,0.842947,0.600459,1339.84
136,4336.14,13.1875,0.403811,1.17524,0.212482,0.22426,0.184144,0.300622,0.5028,1296.02
48,385.444,22.2917,0.585886,1.31927,0.200859,0.181695,0.129133,0.388587,0.288713,995.123
135,8869.88,13.4074,0.0537207,1.0284,0.316395,0.279966,-0.00842948,0.836427,0.223482,1853.44
40,103.441,44.2375,1.80615,1.89078,0.306485,-0.0798209,-0.0717406,0.269149,0.304055,228.093
121,2427.35,11.281,0.171827,1.11248,0.360579,0.326885,-0.0300527,0.598661,0.28745,332.074
133,5918.91,12.4098,0.297805,1.64125,0.472783,0.75354,0.72406,0.773279,0.862989,1398.16
74,415.936,11.7973,0.87591,1.28475,0.222957,0.104381,-0.00567682,0.276341,0.116152,1278.17
76,324.459,9.46053,2.90269,2.12102,1.7942,-3.06924,-4.13128,0.454743,0.556157,1002.61
132,3339.54,11.9962,0.271807,1.57695,0.49189,0.76444,0.673749,0.961315,0.71387,1871.71
133,1636.75,30.9962,0.753169,1.81296,0.565576,0.727948,0.211491,0.738212,0.652892,1060.93
129,3510.14,14.8178,0.254755,1.49689,0.262888,0.36924,0.422887,0.891704,0.357097,1138.27
53,137.814,9.40566,2.66,2.20989,0.731797,-0.863282,-0.519416,0.385418,0.365721,357.832
133,8880.61,14.391,0.309319,1.66077,0.249485,0.383812,0.566519,0.906252,0.414507,1768.3
131,5657.29,16.5038,0.322296,1.79455,0.35544,0.553728,0.651342,0.769873,0.539026,1926.44
61,321.631,8.89344,1.11236,1.86419,0.504875,0.325589,-0.131883,0.433048,0.682106,480.669
122,1376.42,17.6025,0.735731,1.8897,0.536282,0.734197,0.402615,0.638998,0.576653,915.224
132,2872.27,12.2841,0.14069,1.12041,0.305643,0.288941,0.0931398,0.593384,0.461278,682.271
130,3331.93,12.8769,0.178757,1.48122,0.411923,0.512688,0.323285,0.91862,0.617439,696.165
63,166.951,36.8175,2.34426,1.97824,1.07611,-1.62643,-0.800169,0.612703,0.49805,324.848
70,292.047,15.5071,0.558584,0.954598,0.171904,0.110238,0.0297111,0.465946,0.0459497,741.859
17,23.1393,7.82353,2.67699,2.243,0.329525,-0.255225,-0.107828,0.969948,0.231832,276.657
109,1906.62,11.3119,0.162795,1.27186,0.358315,0.396877,0.199497,0.902057,0.420657,337.303
128,2830.5,13.1367,0.372822,1.53047,0.312172,0.381787,0.309256,0.489112,0.566631,1323.77
19,122.794,29.1842,1.65293,2.21571,0.958872,-0.723285,-1.72771,0.306502,0.394722,635.914
47,137.406,11.4681,0.772262,1.08507,0.168189,0.138602,0.0545869,0.173562,0.18397,610.87
96,965.694,11.3906,0.513625,1.43818,0.281621,0.316632,0.280427,0.447709,0.401466,234.954
122,2708.49,12.0164,0.352883,1.58191,0.352279,0.466691,0.421167,0.857228,0.554565,871.589
107,1327.02,11.014,0.840335,1.83399,0.604755,0.452662,-0.122474,0.385409,0.523102,1070.83
88,914.222,9.48864,0.761366,1.75734,0.317998,0.369684,0.271421,0.654199,0.413084,465.58
105,600.782,9.87619,0.828501,1.3044,0.246289,0.179512,0.0415624,0.734183,0.109833,1947.27
133,5179.93,12.1805,0.257044,1.64564,0.448749,0.679728,0.598213,0.633887,0.683216,1668.12
112,610.794,18.5402,1.24466,1.64606,0.408067,0.106889,-0.160491,0.5883,0.284404,1145.29
132,4171.74,13.4583,0.350221,1.45512,0.313559,0.436018,0.420921,0.407331,0.627005,1287.65
99,760.061,9.37879,0.359758,1.58202,0.599443,0.855329,0.356034,0.828733,0.743108,185.817
128,2501.08,19.2109,0.378475,1.97122,0.540295,0.91512,0.901935,0.747548,0.738999,858.545
109,990.788,18.2294,1.2597,1.86449,0.39718,0.169088,-0.0513054,0.628884,0.263569,1961.2
136,2026.41,11.4522,0.642171,1.17806,0.22106,0.177493,0.0570935,0.593762,0.0871788,1886.93
33,65.0963,9.56061,2.11538,2.05928,0.137158,-0.0462863,-0.014994,0.976159,0.283057,996.141
97,2011.14,10.7835,0.485794,1.72363,0.273037,0.298027,0.35418,0.371733,0.38885,1343.67
124,1927.13,10.8185,0.357527,1.0712,0.190103,0.169538,0.092368,0.762139,0.2322,362.758
132,4712.26,12.6326,0.243715,1.13262,0.171351,0.151602,0.0945332,0.633826,0.267473,788.952
120,1203.64,12.5208,0.353513,1.15643,0.287055,0.326854,0.227438,0.218287,0.685306,684.673
121,4132.57,12.9587,0.154009,1.20095,0.239589,0.222647,0.115429,0.988765,0.146034,684.999
22,79.445,150.545,1.05619,1.43826,0.263094,0.0459014,-0.0622164,0.357211,0.0351404,1750.07
88,506.717,21.5852,1.1807,1.94434,0.505568,0.285156,-0.0529076,0.646326,0.308436,1900.42
132,3887.77,13.1477,0.318963,1.24065,0.2355,0.295152,0.29059,0.351812,0.83793,1076.11
77,289.578,22.987,0.974793,1.37292,0.237775,0.0766368,-0.0255829,0.29955,0.133223,598.543
80,547.386,9.4375,0.897545,1.77825,0.462344,0.237801,-0.0762689,0.417936,0.512365,550.397
36,92.5794,52.25,2.11999,2.07156,0.423658,-0.314749,-0.0532847,0.322421,0.356446,1722.31
131,1891.87,11.7595,0.572134,1.413,0.249646,0.298644,0.289741,0.705882,0.208283,1546.14
65,152.731,11.3538,2.75809,2.16425,1.22003,-1.90813,-1.25573,0.770527,0.400425,941.139
31,71.7743,19.5806,1.90163,2.00082,0.343235,0.0098451,-0.107814,0.336223,0.199689,570.091
29,135.319,9.41379,2.43486,2.14699,2.4311,-4.77778,-7.9201,0.499974,0.397908,722.888
123,1630.77,12.7683,0.772696,1.45316,0.299508,0.252081,0.0921226,0.639689,0.262237,1830.89
120,2526.4,13.4,0.335289,1.67906,0.391105,0.582765,0.575932,0.818403,0.611815,1130.85
135,7563.86,13.1,0.264519,1.31541,0.20645,0.274071,0.325014,0.767662,0.200914,1841.7
62,218.235,26.4435,2.07326,1.99872,0.702997,-0.729997,-0.559956,0.47102,0.245695,1906.77
11,30.2073,49.1818,1.46608,1.81323,0.201885,0.0774376,-0.0177687,0.263689,0.199564,1967.44
117,994.176,11.1966,0.595334,1.5313,0.41082,0.560086,0.395488,0.647964,0.741726,406.295
80,659.225,9.64375,0.359739,1.05402,0.170083,0.189718,0.214189,0.462957,0.581199,102.073
12,15.1589,418.917,3.02304,2.55142,0.332061,-0.211021,-0.190768,0.224536,0.257718,243.682
125,2484.4,17.856,0.690977,1.57298,0.278498,0.261262,0.190897,0.826087,0.0984914,1003.61
121,2485.11,17.0496,0.582961,1.62225,0.272024,0.297515,0.267674,0.890224,0.267,771.21
11,39.2476,208.682,1.00213,1.31061,0.172296,0.0109601,-0.0513999,0.228534,0.130728,1962.76
116,1315.06,11.8621,0.152677,0.772085,0.26397,0.168616,-0.0889834,0.506511,0.0592063,266.587
116,1461.4,13.9181,0.179942,1.68545,0.725315,1.16906,0.700659,0.694612,0.830674,300.32
82,937.71,9.05488,0.123169,1.71847,0.75039,1.28213,1.0641,0.764549,0.717801,402.912
44,92.6084,8.78409,1.58817,1.7145,0.368508,-0.0218369,-0.172162,0.743997,0.244631,1634.05
45,100.247,13.3667,2.62226,2.31832,0.466663,-0.44381,-0.178176,0.325141,0.345125,439.487
14,25.1817,58.3929,0.970674,1.2559,0.149974,0.0567031,-0.00966854,0.219221,0.118135,772.94
120,1769.15,14.3292,0.754314,1.65666,0.410544,0.439328,0.176337,0.524106,0.521575,784.863
88,232.605,21.3125,2.55643,2.31423,0.404786,-0.398549,-0.0322199,0.428494,0.255999,884.954
136,3901.32,12.3676,0.507171,1.3929,0.323744,0.394684,0.321011,0.820224,0.17817,1943.99
124,1220.83,12.7419,1.0878,1.71626,0.471423,0.0367485,-0.248835,0.547235,0.341614,1859.33
36,79.8573,9.97222,2.14881,2.12063,0.272667,-0.121593,-0.0788256,0.189224,0.345149,1798.3
133,7607.23,13.9248,0.14778,1.45998,0.365532,0.505493,0.49289,0.855169,0.417508,1841.47
27,46.8632,9.81481,2.01106,2.09988,0.227096,-0.0433386,-0.064273,0.210131,0.322614,382.703
129,2091.37,12.2209,0.452987,1.14292,0.203706,0.163584,0.0561091,0.870804,0.0988019,672.206
48,198.649,47.2292,0.303217,0.88848,0.156721,0.103509,0.0375719,0.0888586,0.289568,1451.21
131,3871.22,13.4771,0.391051,1.00467,0.156211,0.107512,0.0353169,0.305245,0.246227,1887.93
58,158.893,34.5517,2.68524,2.15399,1.37286,-2.30117,-1.48345,0.679838,0.373835,1165.59
33,75.0702,29.8182,1.56313,1.72952,0.190532,0.0102721,-0.0099965,0.310998,0.164946,859.15
129,3013.72,18.7907,0.433681,1.20303,0.171098,0.144625,0.0719464,0.559297,0.142589,572.63
68,530.942,8.58088,0.496693,1.40123,0.281712,0.364012,0.337696,0.770267,0.380567,110.656
24,35.9718,9.77083,1.7219,1.80727,0.306474,0.0672971,-0.0709222,0.31246,0.263885,679.845
119,571.73,28.9916,0.969104,1.26933,0.24503,0.0526939,-0.0432087,0.0583128,0.563954,847.419
127,2315.81,11.6063,0.211252,1.0493,0.245221,0.224685,0.0760605,0.590048,0.3391,413.476
85,360.749,11.0882,1.15928,1.46493,0.284096,0.0569865,-0.0769106,0.139364,0.393674,1810.39
116,1620.55,11.2026,0.122398,1.68084,0.897433,1.49594,0.522152,0.750624,0.90065,825.934
135,5498.78,12.8148,0.244923,1.09179,0.182766,0.166121,0.0800499,0.824841,0.177998,1058.59
133,1990.13,13.0789,0.726096,1.62802,0.500833,0.648192,0.29656,0.32699,0.927231,1364.04
134,5826.68,13.1791,0.366446,0.975991,0.171364,0.117418,0.0218612,0.428881,0.12843,1572.39
