10,100,500,35,5,50,-22.3507,74.1754,59.7558,23.812,-288.224,11.6004,65.7324,49.3189,46.486,-111.49,67.6856,-23.9621,18.7157,143.386,61.1489,5.5465,64.76,-1249.91,-9.58404,70.3472,52.9914,5.68522,628.038,64.0779,29.4337,-375.077,-16.3968,-87.0801,65.2035,21.1282,35.8834,74.4718,36.0624,393.005,38.7614,167.242,658.488,114.473,87.0682,33.7819,-28.6625,61.4361,-7.73846,18.3538,303.282,111.031,-109.557,16.2257,674.933,-60.8516,-9.05178,33.1098,543.254,125.476,-39.2948,100.485,111.757,134.735,198.826,289.428,-68.0132,175.169,96.0247,15.2834,112.989,138.758,126.889,-725.371,164.085,111.262,128.638,142.966,-255.168,74.7966,55.528,-972.167,121.563,-67.1482,-66.9183,53.1322,154.287,8.8366,-154.778,110.107,92.0526,14.294,447.198,152.946,-36.2973,-8.48225,380.549,103.029,82.8769,157.717,264.282,174.697,80.4826,100.238,-1093.93,191.69,470.692,427.191,742.483,505.968,1189.9,514.066,562.89,980.413,456.541,584.634,446.078,852.941,524.876,561.768,492.06,848.255,533.635,1162.03,593.465,533.711,982.442,522.951,-979.031,330.277,507.44,1853.11,530.89,449.818,1010.56,492.64,563.191,442.801,71.0836,916.878,523.318,498.302,1133.84,451.19,477.582,884.878,1551.07,536.241,824.122,499.788,905.39,526.761,984.358,531.589,408.471,856.974,-3.29586,-4.12577,-4.98271,0.652822,-20.1659,0.364387,-0.796438,-4.84924,-0.0977945,5.68747,-6.6729,-0.927481,0.754173,-5.36938,-1.57799,-0.552534,0.152918,-63.7721,3.4889,-0.31417,-5.11004,1.39064,-63.8361,-4.2817,-1.00465,-66.8097,1.22951,-6.35014,-9.6845,-1.06852,1.0792,-3.76531,-13.7191,-14.7658,0.172829,-6.21722,-30.8201,-3.55126,-5.65362,-4.9466,-27.2554,-0.712843,-0.608673,0.934532,-12.3995,-2.59955,-6.63155,0.94162,-56.95,2.58525,
10,100,500,43,20,50,11.1562,-36.4598,-422.323,-185.25,76.4922,-35.2615,35.6942,124.537,272.089,-0.95494,50.8505,51.3961,-101.648,-87.524,-36.0828,-77.8151,24.7567,59.5965,-20.957,57.2484,3.57777,-148.504,27.5417,23.4621,10.0816,128.701,148.613,61.7259,74.7296,52.6637,56.4431,-70.4412,298.524,16.549,467.253,-23.2347,319.143,-63.1082,25.2754,-31.6783,1116.6,46.7627,53.4322,137.437,35.7253,-18.9292,-108.08,-128.773,-124.852,0.362624,71.6093,102.889,195.331,222.939,70.7675,137.068,88.1273,83.1913,395.152,100.52,82.1065,157.939,375.616,404.028,112.137,312.131,93.4866,91.823,105.087,28.7715,79.9571,154.16,206.607,119.276,106.372,-40.7918,132.468,125.111,50.4411,104.618,106.799,113.644,204.135,139.482,-528.838,106.465,-389.396,228.301,236.552,98.9607,-1074.11,82.7906,25.0743,-373.555,-11.5038,100.973,38.8969,-206.825,318.884,273.003,469.208,537.463,1068.75,554.13,448.86,522.93,529.471,455.506,1021.49,545.834,481.302,549.007,1026.9,568.196,561.652,547.982,486.99,966.715,526.595,476.481,485.508,633.792,380.613,1020.38,535.091,429.936,732.901,603.188,506.553,812.239,542.678,597.907,1237.09,539.612,548.665,515.424,465.907,610.945,464.825,523.317,870.874,491.41,440.744,497.617,517.004,516.73,431.483,464.643,473.64,538.938,-0.257217,0.852665,-11.4445,4.56806,-1.5361,0.440296,1.33642,-2.3463,-14.106,0.0467329,-0.286583,1.91676,-1.30633,8.51886,1.81726,5.74852,-0.833472,-5.18451,0.710364,-2.87908,0.172741,7.60246,1.47666,-7.19586,1.06077,-6.29469,-4.16424,-0.558064,-2.49227,1.35412,1.9091,4.08272,-21.3643,1.45173,-31.6526,0.707163,-23.2263,5.8637,4.84684,1.01377,-71.4289,0.098121,-2.033,-16.9921,-2.67217,0.426546,1.24474,-8.20298,4.18384,7.20337,
10,100,500,51,37,50,18.1496,318.524,-102.274,-932.231,-413.672,-248.728,70.1511,-308.55,885.681,-89.2606,688.447,-181.103,118.813,-31.2114,-186.678,-143.639,0.816311,0.59186,102.574,-139.286,72.1537,-62.0523,-4.70393,-53.6172,-13.6761,200.452,-157.984,-64.1713,23.4076,-98.5721,339.768,50.0918,54.2219,-181.759,302.131,-314.539,1514.05,7.30864,229.821,-1558.47,-119.994,-73.2502,-150.014,1.42012,-4.84367,-134.002,206.288,-39.852,-124.102,-164.962,-65.4651,587.977,316.601,674.711,291.816,179.519,72.966,168.484,-63.7672,150.193,-86.4815,205.227,99.7341,103.129,268.197,356.706,74.0045,105.34,30.1823,221.758,155.458,144.988,243.845,133.675,108.141,152.402,108.063,393.851,191.766,199.394,130.34,298.644,105.541,196.512,-114.605,211.93,-765.464,95.0939,208.597,291.882,142.431,174.627,198.325,104.906,107.431,338.262,198.718,173.501,109.228,341.911,521.958,1191.98,745.407,932.109,651.916,345.746,528.597,559.592,-357.578,457.539,825.032,477.307,577.108,508.819,1168.73,611.104,512,520.525,878.737,665.799,584.786,491.391,581.534,478.75,502.526,855.437,452.349,213.962,774.789,434.81,901.161,920.907,514.789,539.114,748.511,437.211,464.612,500.923,444.998,455.32,460.397,489.182,235.206,520.328,523.817,431.012,924.12,519.047,546.547,519.858,-3.86728,-28.8528,-2.68348,-3.43845,15.3771,10.7941,-1.91374,3.29498,-49.8197,2.34139,-28.8719,4.54162,-1.75035,1.18559,-8.67939,8.63168,-0.195724,0.732059,-4.98697,8.71167,-0.881854,2.49291,0.846836,2.1409,0.863254,-7.72111,7.11211,-0.50882,-8.57128,3.43829,-13.8244,-8.10069,-0.680243,4.36109,-14.1259,11.4053,-70.1112,0.153328,-9.95223,-11.0527,5.7764,2.43547,4.67445,0.719136,1.11702,7.07016,-17.9723,1.82303,3.13509,5.53593,
10,100,500,32,5,50,-141.882,1696.61,-60,165.353,49.903,-2.76476,88.8715,24.6601,1017.93,-13.1518,-29.5901,5.5322,58.3807,95.2329,38.212,-387.063,-189.421,-354.318,21.945,562.431,22.5214,-28.9396,-1.34635,33.6447,-18.5111,-50.4866,145.963,-118.136,0.56907,251.126,17.5525,-27.6163,179.167,44.7904,169.769,7.27577,-890.752,-35.9233,-31.2201,19.5829,-125.718,1080,-19.4548,-468.416,88.4577,77.0664,203.967,151.92,149.952,-547.586,148.2,777.719,142.677,210.497,104.385,106.528,82.042,122.877,259.297,63.6051,53.4649,119.504,200.903,97.7336,159.297,158.155,85.3574,-369.921,119.581,1592.66,117.713,-5.60241,70.5704,103.665,65.8698,93.0351,149.894,50.8771,63.2064,-14.5823,-29.5759,86.326,74.603,83.9346,149.465,109.494,388.386,114.852,62.0614,122.798,-570.884,894.894,76.3317,81.0636,193.668,73.4922,262.202,240.035,77.3613,110.59,497.218,822.406,587.424,1120.23,521.145,494.893,511.046,514.564,1245.22,477.038,552.018,467.316,1065.93,493.974,777.491,809.376,630.985,1316.45,473.232,1011.94,504.887,546.709,597.004,515.401,566.61,466.468,563.918,572.706,453.88,400.051,1092.79,509.181,507.152,448.814,1039.27,507.347,1169.97,525.095,539.888,471.126,795.962,1463.34,542.055,658.639,583.425,463.361,720.815,689.919,522.062,965.382,-5.91338,-30.0069,-3.51528,-5.57978,2.26885,-0.285718,3.89641,1.0044,-30.1912,0.349504,-0.750732,-0.0159024,-5.38842,3.22761,0.416047,-18.6973,-8.82242,-31.074,0.699884,-31.2799,0.78622,-3.73167,-0.475043,0.65373,-1.04863,-0.659116,2.96966,-4.47605,0.181269,5.31036,-10.0031,-1.2547,5.87135,0.977924,-4.42412,0.102589,-43.5101,-1.06519,-0.774026,0.580485,-29.3266,-43.9946,-0.288235,-19.3786,-0.300625,1.80122,6.06454,6.4875,6.56712,-28.7191,
10,100,500,46,22,51,-83.1921,-914.699,-74.1186,-345.159,188.034,38.6744,1136.49,84.6254,-112.131,-114.676,-370.563,33.2423,259.119,-1693.92,-76.1588,-78.5798,-73.3024,66.1048,-431.546,-346.811,33.1682,-1420.49,44.6463,-124.175,-825.292,56.0482,-93.4857,-4.88036,97.7524,-425.092,31.5712,-20.4101,-401.898,170.755,-47.5315,-26.5968,-38.8093,-1514.23,-485.927,-55.9692,2.71772,112.156,-463.475,21.6273,44.7212,321.002,-143.968,274.527,92.9489,-545.568,-176.055,27.91,44.9673,38.7017,-199.668,227.949,65.1079,1291.16,99.1624,15.8798,-155.894,421.55,66.9341,561.471,-259.009,-129.373,68.417,-52.7136,83.3269,-240.514,50.991,86.6661,-21.519,96.6948,-16.2078,-191.88,64.8981,-106.673,67.8957,141.145,-273.512,166.961,124.716,-116.223,120.263,88.0907,142.324,-32.112,-701.166,-379.711,88.1547,107.825,105.469,-36.3006,109.956,96.6175,290.554,39.1214,-23.4011,32.5608,-888.772,-397.953,505.312,352.555,563.401,592.353,481.183,595.597,1504.16,503.202,470.314,546.632,239.17,487.945,914.754,-131.119,499.082,691.906,707.424,472.974,610.668,546.14,499.079,751.932,550.346,401.742,456.29,623.494,561.416,515.486,466.716,468.97,978.483,502.355,517.612,526.154,504.009,549.079,607.987,377.528,306.585,547.199,577.414,582.647,395.593,498.132,552.664,351.674,665.707,842.26,620.088,323.676,280.96,5.15613,-3.61031,4.36879,16.1082,-7.8295,0.929903,-77.6497,-1.42219,5.27338,12.0627,15.6203,1.41957,-24.1239,-28.3801,10.9857,5.45706,5.84734,-2.28756,16.6111,10.8016,-0.52199,-24.5313,-0.101041,8.66766,1.4044,0.760141,1.86189,1.25224,-3.76199,18.9693,-5.52587,0.832073,12.8633,-4.61513,1.8526,-0.740012,6.64489,-13.1877,20.8075,1.92067,-0.398841,-2.16088,14.1282,-0.533736,-0.0823496,-16.2642,4.23734,-10.8604,-1.40856,18.5339,23.7119,
10,100,500,37,30,50,193.735,723.861,11.8102,-252.182,269.611,76.1124,7.65933,235.12,5.99387,126.362,93.1303,72.431,143.784,77.4667,215.761,24.4363,20.1049,90.1445,220.049,193.396,310.521,208.38,-392.953,108.621,117.71,109.736,-382.341,-86.7508,382.415,558.557,42.2056,67.3488,3.05707,-28.6725,111.242,90.5297,239.887,-303.181,-34.1106,39.4072,1082.07,410.159,85.5356,84.629,102.658,-43.8013,-35.0981,32.9835,85.9369,81.5619,-33.4612,-454.785,28.0123,43.9215,-79.2686,92.568,66.2235,-155.28,137.555,107.408,120.361,94.6811,29.9341,122.182,98.2131,8.21957,136.791,116.311,15.6622,-14.0114,508.742,91.7227,392.513,3.70678,24.7091,82.8155,406.321,261.314,-50.8706,-115.158,152.84,95.7693,108.056,108.015,-1.73325,143.343,245.732,351.049,117.586,-34.5033,-1025.4,-335.987,-10.9118,92.1729,107.9,184.258,-118.013,52.4063,96.5842,-11.8672,391.989,213.783,392.759,1021.91,394.174,474.638,474.08,179.722,579.036,822.543,471.669,401.845,655.559,676.38,371.045,583.478,568.495,427.586,222.486,295.099,621.931,150.511,861.851,545.11,439.014,480.572,1224.37,651.061,289.379,209.91,456.161,402.757,488.156,533.361,100.901,307.926,74.9799,744.597,550.787,649.439,-26.7885,20.9187,475.626,450.843,330.855,283.983,239.723,464.226,460.984,477.517,8.65955,12.4469,-0.78803,-22.2241,9.50386,1.94134,1.87499,16.0445,-1.90309,-4.45693,2.50664,5.4018,1.49396,-2.27154,5.32194,2.91006,-1.42897,3.97693,9.80471,9.04568,-14.9742,6.98517,-22.9501,5.72122,3.81736,4.08534,-34.6683,-7.2718,12.0895,12.9805,-0.0479727,5.32204,1.48959,-0.973471,18.4473,9.70759,20.4496,-16.4948,-1.74907,2.17472,-4.44533,20.9345,3.30246,3.3998,7.81693,-3.3534,12.0868,3.31288,2.90399,3.18607,
10,100,500,38,39,50,-17.0883,146.482,201.773,5.83368,69.9072,-32.2436,52.0082,-32.8668,1453.47,0.164477,-60.5621,-87.7928,-53.2161,78.6344,31.154,8.34128,7.52139,-19.4397,-19.7614,-62.1511,79.8908,-22.4321,37.1531,861.978,-74.5966,12.2288,-19.4588,15.2219,-30.5878,-48.7646,11.4533,36.688,98.0244,-27.8372,1479.55,123.994,-30.2582,-35.8577,2.09493,28.9676,-20.3429,188.695,-75.9047,64.6356,166.568,18.1948,57.3066,-11.085,134.699,-39.2798,106.048,-306.119,-30.6601,100.003,214.607,99.4161,99.5789,164.454,-1175.74,84.1222,109.638,-157.095,127.797,-25.7156,41.0353,90.7245,103.924,104.917,-140.011,22.19,158.549,121.067,93.8302,247.191,113.553,107.552,99.5179,96.9066,16.1518,120.236,62.0073,83.9806,-39.1596,4.25817,904.473,187.489,104.848,164.14,93.1411,95.1478,108.259,220.757,163.551,23.2314,174.77,89.6029,217.332,48.2112,126.963,84.3842,583.279,396.415,463.742,690.606,724.009,512.626,512.245,733.045,1942.29,508.381,684.042,826.795,693.428,747.208,595.257,510.693,566.807,527.03,868.225,682.049,834.94,671.843,497.811,1219.19,469.166,504.145,586.322,511.048,626.295,572.234,671.535,500.183,1238.96,503.367,1072.8,545.396,518.962,902.915,554.627,499.927,602.176,1900.35,593.029,516.867,885.735,553.027,700.063,532.514,960.249,644.085,2.47566,-18.1508,-9.24008,2.86922,0.451836,0.940067,-0.996109,1.40136,-97.5401,0.743879,2.11314,-8.26119,2.13286,-3.02504,-0.064495,0.380996,1.81635,0.46502,-8.43132,0.819497,-1.122,3.42356,-0.0407074,-39.0835,2.71362,0.342125,2.56973,0.121945,0.219106,4.05941,3.12236,0.346171,-18.1185,0.193,-74.2692,-5.05486,1.03516,-3.28827,1.87868,0.115166,2.35166,-44.8287,5.72703,-2.29707,-6.72532,1.11059,0.122557,1.33258,-6.09969,3.65541,
10,100,500,45,23,50,33.6221,-657.57,-142.377,145.292,182.818,111.393,129.944,-147.979,-172.168,-558.426,-118.476,51.2009,243.83,-31.0418,23.3411,145.556,-978.488,-523.545,-27.1432,-9.78242,-228.982,127.643,404.714,23.7826,61.1709,-26.0321,124.588,-215.333,130.735,46.0192,-14.5978,-129.422,40.2182,-90.2094,40.6029,44.5796,72.5796,-60.1875,64.3405,-682.407,50.948,-95.3763,44.1408,52.7656,-149.124,10.0335,-685.117,-43.0134,-119.194,36.613,76.6081,92.9213,177.899,-313.318,-99.3049,152.591,120.453,182.738,219.829,345.102,275.27,15.5054,-193.527,182.405,94.104,-53.7673,443.904,78.7745,117.049,103.332,240.272,21.524,145.14,121.552,146.124,161.251,10.2085,193.594,23.4259,63.1982,126.157,484.253,39.0572,89.7102,99.2294,143.898,165.879,144.411,75.3258,203.621,112.332,96.1143,87.0354,77.7427,-20.2409,65.3179,77.8293,136.267,93.4282,64.0994,521.225,1332.39,401.52,1270.58,572.225,811.788,645.326,930.094,501.663,325.897,1025.01,504.475,808.297,476.683,502.599,689.724,-306.298,358.769,889.118,494.58,310.502,553.003,1476.42,516.862,532.115,516.882,604.132,997.607,463.067,532.886,528.023,1244.09,510.424,496.649,512.611,805.939,634.523,902.92,545.305,1635.37,514.292,471.481,817.298,542.316,936.558,507.815,1853.7,438.686,1174.95,534.19,0.873632,-36.0394,-6.96471,-11.1704,7.85991,3.24334,5.58993,-6.88979,-5.46707,-26.6421,-10.2206,3.83997,6.06195,-2.48143,0.416599,3.61884,-54.9769,-22.0144,-2.21113,-0.431894,-14.0366,4.64478,-23.4641,0.0573311,1.00832,-1.27226,5.0869,-11.673,3.5427,1.321,0.225467,-25.1761,1.93998,-3.02928,1.08508,1.62123,4.63252,-4.15287,2.74284,-46.2618,1.82669,-3.15468,1.57405,2.5016,-9.27758,-0.189449,-53.3121,-3.44498,-13.6942,2.37545,
10,100,500,47,43,50,51.1508,195.809,43.6387,59.7752,1143.11,-12.0812,-717.313,-126.138,165.909,88.2546,14.2233,-364.238,94.874,328.205,-21.248,931.834,187.831,-354.171,-71.013,-1220.94,-96.3539,168.323,-1241.02,126.114,67.9427,-892.732,474.006,217.774,29.3849,12.1506,200.672,-381.211,359.63,506.387,76.5203,-86.5778,144.234,-72.6351,-967.273,208.921,393.599,-34.9693,-643.586,9.82662,83.3363,-92.799,35.6179,18.3524,164.261,-47.1713,-1.41182,-95.2108,81.7762,-28.0161,1431.72,82.5116,-452.262,-16.8782,483.804,143.246,198.559,448.061,147.734,171.252,66.9112,910.382,372.953,-112.681,-20.7188,503.595,154.851,63.0062,-585.096,121.325,54.3343,-177.922,14.9298,227.582,49.6886,84.3874,163.972,-233.901,229.042,102.661,54.5694,217.261,57.6147,-49.3731,194.471,718.607,265.347,33.3854,44.3353,78.2566,210.416,-109.853,102.323,105.153,299.087,164.343,631.035,754.068,543.35,732.539,928.345,500.899,368.473,441.786,801.367,524.792,534.109,686.762,522.659,671.921,588.721,549.258,390.97,1327.4,386.879,1319.06,633.483,342.743,1477.01,560.38,514.135,1087.34,505.836,549.102,528.76,630.047,418.074,699.014,479.469,128.686,377.124,547.759,465.307,589.291,1126.03,1316.98,678.297,606.619,1587.39,501.586,369.077,842.83,484.667,498.045,638.745,431.278,-2.96838,-1.97631,2.06855,-6.74439,-32.5012,-0.879032,-34.8814,-5.07541,-6.78739,2.75594,-1.30668,-15.4818,2.78968,7.73677,-2.15867,-2.63636,11.8632,-27.1213,-6.01823,-65.4253,-6.72549,8.10293,-65.5008,0.973347,2.59544,-42.0928,2.16228,7.89205,1.21734,-0.748186,4.2221,-22.1305,11.4458,18.2324,6.57763,-3.15888,5.37099,-7.75769,-42.5558,-26.0534,4.73377,-2.7304,-49.9448,0.116948,6.72706,-11.3701,1.37573,0.674067,6.9678,1.04807,
10,100,500,46,33,50,54.0343,-86.9886,-110.399,-2.01604,-20.4114,-189.91,9.69561,-303.524,-109.568,976.69,-1089.95,-301.66,-2.02226,-249.357,44.0735,31.8938,-28.6765,35.7551,-2.04895,-38.0204,-243.273,-110.11,3.26269,14.5076,-16.1541,5.98022,18.3565,45.7817,-399.819,12.8626,43.7072,-35.7025,-63.9073,13.232,-337.648,85.3748,703.407,58.4298,37.4493,-600.344,-11.4863,-167.27,14.0644,27.5344,-344.113,11.3052,159.505,105.476,35.82,-589.837,146.86,92.6454,150.581,68.4242,100.448,139.503,105.953,-8.23055,4.55304,1623.96,-731.414,-5.47953,99.602,136.518,85.8991,99.4664,406.482,99.9398,110.513,87.9374,288.674,195.223,81.8427,102.542,213.784,106.355,169.974,166.833,386.002,128.703,174.734,86.407,0.668153,102.873,241.687,48.4693,1161.66,152.075,298.186,51.0693,83.7823,-18.9947,113.221,110.1,358.649,101.052,136.731,141.65,103.379,648.477,583.465,567.269,1001.3,514.374,515.962,966.217,510.617,431.224,1117.08,1152.71,531.137,432.729,509.179,521.103,494.383,484.639,885.066,508.184,515.289,615.622,1337.82,704.235,780.398,563.655,726.962,515.709,1197.04,368.021,1575.14,505.042,464.671,501.868,926.716,512.818,1226.23,451.193,272.02,470.285,869.115,848.872,465.734,490.401,851.524,516.07,1416.97,489.179,626.99,586.142,470.51,940.6,1.23646,1.01827,-8.38532,0.141585,1.00307,-8.91136,0.577839,-0.831978,-9.47398,-63.4473,-47.4638,-0.718681,0.474027,3.99675,-0.479455,-0.935222,-4.5058,-0.0773063,0.922752,-0.0689675,-24.3618,-1.06232,0.751307,1.0675,2.83934,0.58645,-9.3303,-2.50472,-37.4805,-0.0528052,-0.221584,0.619803,-4.16938,0.306584,-22.5668,-2.68041,-40.311,-0.677156,-3.23628,-10.3391,0.262419,-0.442706,-0.873918,0.245362,-30.074,-0.521582,-1.7237,0.095806,0.406356,-1.57805,
